correo,dominio,tipo,fuente_origen
13h02263u.e.migueldecervantes@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02271maluizve@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02279jacquesyvescousteau@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02281humbertomoya@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02284olgameza@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02306aristoteles@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02319luisarboledamartinez@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02332danielacosta@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02333isaacnewton@inewton.edu.ec,inewton.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
13h02335juliopierregrosse@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02337ueldv@ueldv.edu.ec,ueldv.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
13h02372abrahamlincoln@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02377interpman@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02390marcelospinola@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02399uefsanmateo@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02400riobamba@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02418trajanoviteri@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02437mariaauxiliadora@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02444joseluischoezch@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02465esc.umina@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02469giron@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02478montesion@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02493eloyalfaro@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02500jrupertomenat@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02502@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02552bmt@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02561republicadelecuador@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02592progreso@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02617jacoboveravelasquez@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02622medardomorasierra@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02628uefan@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02653sanlorenzo@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02664sucre10@outlook.com,outlook.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02669josemariacordova@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02673@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02682bfcf.montecristi@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02694horaciohidrovop@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02695natividadelgadoescuela@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02696condordeamerica@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02698escuelajosemariaurbina@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02741edulfoestrada@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02742uefdanielacosta@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02748jaimeroldosaguilera@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02754batalladebalsamaragua@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02764vargastorres@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02769.asa.2@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02797sucrealfaro@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02798uegraleloyalfaro@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02810romeosan@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h02936@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03189d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03198d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03199d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03200d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03201d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03215d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03219d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03235d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h032454d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03251d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03252dc04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03253d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03257d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03274d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03275d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03276d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03279de04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03285d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03289d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03290d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03291d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03294d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03295d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03297d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03299d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03306d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03309d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03317d08@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03318d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03321d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03323d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03325d0@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03327d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03329d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03335do4@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03340d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03342d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03364d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03368d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03369d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03371d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03374d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03382do4@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03384d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03386d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03392d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03394d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03670d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03671d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03672d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03674d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03677d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03678d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03680d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03681d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03684d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03687d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03693d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03701d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03709d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03711@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03719d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03721d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03727d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03729d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03730d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03732d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03737d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03738d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03748d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03750d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03753d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03755d04@gamil.com,gamil.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03756d04@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03758d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03759d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03760d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03766d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03767d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03772de04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03775d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03779d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03781d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03786d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03792d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03794d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03799d04@gamail.com,gamail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03800d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03805d04@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03807d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03812d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03813d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03816d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03817d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03821@gmil.com,gmil.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03823d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03824d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h03828d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04063d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04065d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04070d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04071d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04073d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04077d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04079d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04087d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04089d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04093d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04095d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04096d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04108d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04113d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04117d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04119.d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04262uefanbalsanandres@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04263jefferson@jefferson.edu.ec,jefferson.edu.ec,Educación / Colegio / Escuela (AMIE),Consolidado
13h04266luisfelipe@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04477cerroguayabal@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04537replicamanta@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04542medardo.mas@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04611d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04641hra@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04669d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04687d04e@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04718d04@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04757nuevageneracion@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h04903josejoaquindeolmedo@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h05133alberteinstein@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
13h05163ceipmarianitadejesus@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
16b00056@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00005jcp@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00027@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00035@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00037@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00058@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00095@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00098@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00101@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00219@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00220@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00221@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17b00222@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00001@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00003@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00007@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00009@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00014@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00016@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00020@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00021@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00022@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00023@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00024@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00027@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00028@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00031@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00044@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00054@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00055@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00060@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00063@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00067@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00074@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00079@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00093@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00102@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00103@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
17h00107@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
